# associated file path and the corresponding camera poses
# time_stamp, rgb_image, depth_image, tx, ty, tz, qx, qy, qz, qw 
41.4194 rgb/1692837059.455101.png depth/1692837059.453548.png 1.63112 0.145809 6.59889 -0.00998298 0.74605 -0.0176368 0.665582
41.4488 rgb/1692837059.484572.png depth/1692837059.482988.png 1.62141 0.144965 6.6007 -0.00978646 0.746475 -0.0179797 0.665098
41.4821 rgb/1692837059.517888.png depth/1692837059.516319.png 1.61239 0.14613 6.60422 -0.0094666 0.746822 -0.0179654 0.664714
41.5156 rgb/1692837059.551329.png depth/1692837059.549788.png 1.60426 0.147183 6.60513 -0.00956558 0.746732 -0.0179148 0.664815
41.5488 rgb/1692837059.584545.png depth/1692837059.582993.png 1.59636 0.145613 6.60528 -0.00995469 0.746794 -0.0181589 0.664733
41.5959 rgb/1692837059.631595.png depth/1692837059.629850.png 1.58881 0.144773 6.6057 -0.00947466 0.74703 -0.018284 0.664471
41.6115 rgb/1692837059.647242.png depth/1692837059.646217.png 1.58062 0.143336 6.60587 -0.00915659 0.747089 -0.0190028 0.664389
41.6557 rgb/1692837059.691441.png depth/1692837059.689718.png 1.57082 0.145352 6.61029 -0.00867648 0.747297 -0.019404 0.66415
41.684 rgb/1692837059.719701.png depth/1692837059.718205.png 1.56246 0.146295 6.6109 -0.00891777 0.747008 -0.0197156 0.664463
41.7142 rgb/1692837059.749894.png depth/1692837059.748496.png 1.55499 0.147032 6.60868 -0.00903578 0.746922 -0.019697 0.664558
41.7474 rgb/1692837059.783141.png depth/1692837059.781744.png 1.5469 0.14661 6.60934 -0.0089405 0.747425 -0.0195244 0.663999
41.7808 rgb/1692837059.816495.png depth/1692837059.815096.png 1.53796 0.146049 6.61224 -0.00862731 0.74775 -0.0189241 0.663654
41.8142 rgb/1692837059.849987.png depth/1692837059.848502.png 1.52825 0.144364 6.61709 -0.00874812 0.747468 -0.0185766 0.66398
41.8642 rgb/1692837059.899923.png depth/1692837059.898104.png 1.52174 0.142439 6.61913 -0.00950389 0.746574 -0.0198586 0.664938
41.8796 rgb/1692837059.915300.png depth/1692837059.914187.png 1.51431 0.142762 6.6179 -0.00944925 0.74625 -0.0211259 0.665263
41.9093 rgb/1692837059.945036.png depth/1692837059.944048.png 1.50462 0.142355 6.61634 -0.00846064 0.746483 -0.0212994 0.66501
41.9617 rgb/1692837059.997482.png depth/1692837059.995715.png 1.49722 0.144056 6.61798 -0.00779906 0.746709 -0.0214622 0.664759
41.9794 rgb/1692837060.015120.png depth/1692837060.014120.png 1.48906 0.146784 6.61966 -0.00772197 0.747009 -0.0221477 0.6644
42.0092 rgb/1692837060.044964.png depth/1692837060.044007.png 1.47866 0.147311 6.6215 -0.00800539 0.747041 -0.0220212 0.664365
42.0446 rgb/1692837060.080376.png depth/1692837060.079257.png 1.47047 0.146627 6.62167 -0.0082174 0.747059 -0.0212972 0.664366
42.0835 rgb/1692837060.119230.png depth/1692837060.117592.png 1.46161 0.144789 6.6238 -0.00839861 0.747154 -0.0212742 0.664257
42.1168 rgb/1692837060.152560.png depth/1692837060.150894.png 1.45254 0.145141 6.62634 -0.0084929 0.747104 -0.0214247 0.664307
42.1501 rgb/1692837060.185872.png depth/1692837060.184248.png 1.44515 0.146869 6.62572 -0.00862168 0.746947 -0.0214005 0.664484
42.1961 rgb/1692837060.231832.png depth/1692837060.230067.png 1.43778 0.145897 6.62555 -0.00899723 0.746933 -0.0211684 0.664502
42.2118 rgb/1692837060.247563.png depth/1692837060.246536.png 1.43284 0.145579 6.62547 -0.00876343 0.7472 -0.0210954 0.664206
42.2425 rgb/1692837060.278277.png depth/1692837060.277382.png 1.42467 0.144924 6.62641 -0.00861181 0.747493 -0.0213686 0.66387
42.2779 rgb/1692837060.313656.png depth/1692837060.312633.png 1.41632 0.144542 6.62945 -0.00834158 0.747558 -0.0213199 0.663801
42.3166 rgb/1692837060.352363.png depth/1692837060.350667.png 1.40612 0.145917 6.6304 -0.00814552 0.747674 -0.0218029 0.663658
42.3538 rgb/1692837060.389585.png depth/1692837060.387549.png 1.39745 0.146806 6.63052 -0.00805214 0.747529 -0.0215022 0.663832
42.3872 rgb/1692837060.422945.png depth/1692837060.420944.png 1.39134 0.146351 6.63069 -0.00843158 0.747629 -0.0211429 0.663726
42.416 rgb/1692837060.451786.png depth/1692837060.450226.png 1.38673 0.144869 6.63198 -0.00826998 0.747723 -0.020949 0.663629
42.4494 rgb/1692837060.485162.png depth/1692837060.483569.png 1.3786 0.145689 6.63338 -0.0080067 0.747442 -0.0213876 0.663935
42.4828 rgb/1692837060.518497.png depth/1692837060.516958.png 1.36627 0.145404 6.63519 -0.00846618 0.747229 -0.021933 0.664151
42.5162 rgb/1692837060.551943.png depth/1692837060.550285.png 1.36058 0.146795 6.63441 -0.00822174 0.74719 -0.0217061 0.664205
42.5496 rgb/1692837060.585302.png depth/1692837060.583605.png 1.35008 0.145894 6.63661 -0.00828903 0.747362 -0.0213559 0.664022
42.583 rgb/1692837060.618750.png depth/1692837060.617112.png 1.34339 0.145452 6.63746 -0.00828317 0.747295 -0.0213487 0.664097
42.6166 rgb/1692837060.652311.png depth/1692837060.650377.png 1.3396 0.146268 6.6398 -0.0082712 0.74733 -0.0218945 0.664041
42.6496 rgb/1692837060.685324.png depth/1692837060.683794.png 1.33261 0.146394 6.63984 -0.00802694 0.747348 -0.022496 0.664003
42.683 rgb/1692837060.718691.png depth/1692837060.717118.png 1.3216 0.14717 6.64342 -0.00772269 0.747619 -0.0224832 0.663703
42.7163 rgb/1692837060.751996.png depth/1692837060.750434.png 1.3147 0.148604 6.64433 -0.00785974 0.747541 -0.0224119 0.663791
42.7496 rgb/1692837060.785348.png depth/1692837060.783767.png 1.30923 0.147175 6.64337 -0.00801864 0.747472 -0.0221344 0.663876
42.7829 rgb/1692837060.818664.png depth/1692837060.817118.png 1.30021 0.145065 6.64317 -0.00737173 0.747583 -0.0225335 0.663745
42.8163 rgb/1692837060.852036.png depth/1692837060.850514.png 1.28904 0.144825 6.64533 -0.0063366 0.747764 -0.023094 0.663532
42.8497 rgb/1692837060.885430.png depth/1692837060.883889.png 1.27798 0.148808 6.64812 -0.0058965 0.747822 -0.0239126 0.663443
42.8831 rgb/1692837060.918839.png depth/1692837060.917295.png 1.27129 0.150322 6.6481 -0.00640283 0.747447 -0.0238227 0.663863
42.9183 rgb/1692837060.954085.png depth/1692837060.952182.png 1.26338 0.149722 6.6479 -0.00738438 0.74733 -0.0230544 0.664012
42.953 rgb/1692837060.988724.png depth/1692837060.986847.png 1.25625 0.149467 6.65033 -0.00769477 0.74747 -0.0218732 0.663891
42.9865 rgb/1692837061.022228.png depth/1692837061.020405.png 1.25 0.148084 6.65002 -0.00812062 0.747214 -0.0219164 0.664173
43.0193 rgb/1692837061.055068.png depth/1692837061.053578.png 1.24301 0.147914 6.65301 -0.00787221 0.747387 -0.0220158 0.663978
43.049 rgb/1692837061.084712.png depth/1692837061.083470.png 1.23193 0.14927 6.65214 -0.00783644 0.747075 -0.0219238 0.664332
43.0799 rgb/1692837061.115645.png depth/1692837061.114451.png 1.22423 0.149624 6.65251 -0.00793161 0.747048 -0.0213635 0.66438
43.1307 rgb/1692837061.166461.png depth/1692837061.164652.png 1.21625 0.149425 6.65335 -0.0081962 0.747127 -0.0211464 0.664294
43.1462 rgb/1692837061.181902.png depth/1692837061.180869.png 1.20869 0.150209 6.65567 -0.00826749 0.747163 -0.0204615 0.664275
43.1965 rgb/1692837061.232233.png depth/1692837061.230476.png 1.20201 0.149717 6.65723 -0.0088719 0.746735 -0.0200594 0.66476
43.2124 rgb/1692837061.248119.png depth/1692837061.247056.png 1.19712 0.148514 6.65891 -0.00944357 0.746121 -0.0199493 0.665444
43.2434 rgb/1692837061.279135.png depth/1692837061.278244.png 1.18949 0.148358 6.65792 -0.00971536 0.745543 -0.0201139 0.666083
43.299 rgb/1692837061.334702.png depth/1692837061.332813.png 1.18196 0.147584 6.65856 -0.00992933 0.745622 -0.0203813 0.665984
43.314 rgb/1692837061.349779.png depth/1692837061.348779.png 1.17431 0.148239 6.66002 -0.00959456 0.745735 -0.0201708 0.665868
43.3433 rgb/1692837061.379034.png depth/1692837061.378112.png 1.16681 0.148342 6.66088 -0.00964558 0.74583 -0.0206539 0.665746
43.399 rgb/1692837061.434724.png depth/1692837061.432918.png 1.15698 0.148752 6.66228 -0.00986983 0.745745 -0.0206332 0.665839
43.4142 rgb/1692837061.449944.png depth/1692837061.448826.png 1.14933 0.149699 6.66136 -0.0103049 0.745632 -0.0206932 0.665957
43.4433 rgb/1692837061.479069.png depth/1692837061.478205.png 1.14262 0.147618 6.66256 -0.0107654 0.746119 -0.0208211 0.665399
43.4779 rgb/1692837061.513593.png depth/1692837061.512421.png 1.13279 0.148044 6.66066 -0.00961405 0.746605 -0.020038 0.664896
43.5335 rgb/1692837061.569237.png depth/1692837061.567016.png 1.12583 0.149627 6.66391 -0.00952301 0.746874 -0.0197298 0.664604
43.5481 rgb/1692837061.583845.png depth/1692837061.582765.png 1.11644 0.14965 6.66596 -0.0100537 0.746723 -0.0193734 0.664776
43.577 rgb/1692837061.612692.png depth/1692837061.611776.png 1.11005 0.149324 6.66486 -0.0105284 0.74641 -0.0191407 0.665128
43.6122 rgb/1692837061.647944.png depth/1692837061.646868.png 1.10392 0.147979 6.66427 -0.010544 0.746439 -0.0188963 0.665102
43.6508 rgb/1692837061.686505.png depth/1692837061.684843.png 1.09829 0.148931 6.66897 -0.0102638 0.746903 -0.0191488 0.664578
43.6849 rgb/1692837061.720616.png depth/1692837061.718947.png 1.09125 0.148861 6.66987 -0.0102809 0.746853 -0.0197464 0.664616
43.7308 rgb/1692837061.766507.png depth/1692837061.764741.png 1.08105 0.149652 6.67206 -0.010133 0.746913 -0.0197326 0.664551
43.7464 rgb/1692837061.782132.png depth/1692837061.781102.png 1.0748 0.150271 6.67259 -0.0103996 0.746795 -0.019535 0.664686
43.777 rgb/1692837061.812758.png depth/1692837061.811868.png 1.06901 0.149055 6.67282 -0.0104201 0.746894 -0.0190156 0.664589
43.8122 rgb/1692837061.847954.png depth/1692837061.846844.png 1.06013 0.149634 6.67439 -0.0101726 0.746905 -0.0190974 0.664579
43.8509 rgb/1692837061.886659.png depth/1692837061.884942.png 1.05178 0.1504 6.67598 -0.0104537 0.746517 -0.0190217 0.665012
43.8848 rgb/1692837061.920509.png depth/1692837061.918788.png 1.04444 0.150387 6.67636 -0.011127 0.746299 -0.0190237 0.665246
43.9181 rgb/1692837061.953862.png depth/1692837061.952210.png 1.03666 0.14969 6.67562 -0.0113874 0.746199 -0.0186533 0.665364
43.9515 rgb/1692837061.987229.png depth/1692837061.985582.png 1.0299 0.149618 6.67561 -0.011181 0.7464 -0.018366 0.66515
43.9849 rgb/1692837062.020615.png depth/1692837062.018966.png 1.02201 0.148896 6.67813 -0.0112068 0.746726 -0.0186182 0.664777
44.0183 rgb/1692837062.054022.png depth/1692837062.052346.png 1.01413 0.148214 6.67926 -0.0109125 0.746683 -0.0186751 0.664829
44.0516 rgb/1692837062.087299.png depth/1692837062.085668.png 1.00468 0.14915 6.68038 -0.0106666 0.746852 -0.0192235 0.664626
44.0854 rgb/1692837062.121139.png depth/1692837062.119068.png 0.996324 0.148693 6.68032 -0.010432 0.746783 -0.0191759 0.664709
44.1183 rgb/1692837062.154087.png depth/1692837062.152288.png 0.989395 0.148278 6.68145 -0.0100564 0.746892 -0.0194087 0.664586
44.1517 rgb/1692837062.187407.png depth/1692837062.185684.png 0.978837 0.145409 6.68234 -0.00907937 0.746806 -0.0200395 0.664678
44.1851 rgb/1692837062.220813.png depth/1692837062.219154.png 0.969968 0.146887 6.68428 -0.00822294 0.746857 -0.0216708 0.66458
44.2185 rgb/1692837062.254208.png depth/1692837062.252535.png 0.9598 0.147827 6.68499 -0.00789841 0.746671 -0.0224885 0.664766
44.2516 rgb/1692837062.287389.png depth/1692837062.285756.png 0.949721 0.150115 6.68524 -0.00750709 0.74672 -0.022144 0.664727
44.285 rgb/1692837062.320773.png depth/1692837062.319141.png 0.940389 0.15017 6.68596 -0.00753248 0.746774 -0.0215099 0.664687
44.3184 rgb/1692837062.354171.png depth/1692837062.352533.png 0.933045 0.148821 6.6877 -0.00782095 0.746759 -0.0215046 0.664701
44.3519 rgb/1692837062.387688.png depth/1692837062.386037.png 0.925622 0.147971 6.69025 -0.00736574 0.746689 -0.0218162 0.664775
44.3851 rgb/1692837062.420856.png depth/1692837062.419221.png 0.915285 0.147989 6.69108 -0.00675092 0.746281 -0.0224734 0.665217
44.4185 rgb/1692837062.454233.png depth/1692837062.452590.png 0.905939 0.150599 6.69504 -0.00617303 0.745451 -0.0222085 0.666162
44.4521 rgb/1692837062.487835.png depth/1692837062.486223.png 0.897518 0.150403 6.69335 -0.00653741 0.744017 -0.0215851 0.66778
44.4852 rgb/1692837062.520951.png depth/1692837062.519264.png 0.892481 0.148762 6.69551 -0.00669379 0.742982 -0.0211092 0.668945
44.5186 rgb/1692837062.554292.png depth/1692837062.552648.png 0.884029 0.148057 6.69767 -0.00607756 0.741573 -0.0210776 0.670514
44.5519 rgb/1692837062.587626.png depth/1692837062.585974.png 0.875019 0.149075 6.69969 -0.00570519 0.739397 -0.0214832 0.672903
44.5853 rgb/1692837062.621035.png depth/1692837062.619349.png 0.868141 0.149478 6.70542 -0.00601061 0.737662 -0.0218499 0.674789
44.6186 rgb/1692837062.654365.png depth/1692837062.652730.png 0.860464 0.149469 6.70489 -0.00626771 0.735603 -0.021851 0.677031
44.652 rgb/1692837062.687722.png depth/1692837062.686096.png 0.852832 0.149715 6.70583 -0.00642659 0.733985 -0.0218782 0.678783
44.697 rgb/1692837062.732729.png depth/1692837062.730922.png 0.846355 0.148813 6.70698 -0.00613771 0.732224 -0.021335 0.680702
44.7146 rgb/1692837062.750318.png depth/1692837062.749303.png 0.835857 0.147922 6.70755 -0.0059719 0.73026 -0.0217372 0.682798
44.7445 rgb/1692837062.780192.png depth/1692837062.779297.png 0.825799 0.148888 6.70832 -0.00485507 0.728469 -0.0215208 0.684724
44.7797 rgb/1692837062.815486.png depth/1692837062.814408.png 0.817158 0.149602 6.70725 -0.00413151 0.726162 -0.0212449 0.687183
44.8187 rgb/1692837062.854434.png depth/1692837062.852794.png 0.810062 0.148199 6.71012 -0.00450275 0.723942 -0.0215474 0.689509
44.8521 rgb/1692837062.887791.png depth/1692837062.886116.png 0.802741 0.149017 6.71123 -0.00464653 0.721891 -0.0221751 0.691636
44.8972 rgb/1692837062.932912.png depth/1692837062.931153.png 0.791065 0.149432 6.7125 -0.00442683 0.719844 -0.0215169 0.693789
44.9146 rgb/1692837062.950309.png depth/1692837062.949290.png 0.785363 0.149546 6.71082 -0.0044151 0.71743 -0.0207617 0.696307
44.9441 rgb/1692837062.979840.png depth/1692837062.979066.png 0.778736 0.150232 6.71213 -0.00486792 0.71519 -0.020719 0.698606
44.984 rgb/1692837063.019759.png depth/1692837063.018220.png 0.771661 0.150235 6.71328 -0.00506613 0.713243 -0.0208796 0.700588
45.026 rgb/1692837063.061691.png depth/1692837063.059237.png 0.762708 0.149337 6.71319 -0.00516568 0.7113 -0.020872 0.70256
45.0575 rgb/1692837063.093201.png depth/1692837063.091492.png 0.759093 0.150145 6.71794 -0.00486374 0.709521 -0.020847 0.704359
45.0831 rgb/1692837063.118799.png depth/1692837063.117465.png 0.751092 0.15076 6.71706 -0.00472031 0.707543 -0.021052 0.706341
45.1143 rgb/1692837063.150036.png depth/1692837063.148797.png 0.740311 0.150512 6.71765 -0.00473528 0.705193 -0.0204614 0.708705
45.151 rgb/1692837063.186737.png depth/1692837063.185203.png 0.736412 0.150696 6.72099 -0.00525204 0.702805 -0.0201899 0.711077
45.1996 rgb/1692837063.235387.png depth/1692837063.233572.png 0.728584 0.149319 6.72215 -0.00571919 0.700408 -0.0207129 0.713419
45.2149 rgb/1692837063.250633.png depth/1692837063.249613.png 0.719464 0.149423 6.72065 -0.00517776 0.698064 -0.0208801 0.715712
45.2654 rgb/1692837063.301184.png depth/1692837063.299438.png 0.711402 0.150324 6.71937 -0.00524094 0.695925 -0.0208669 0.717793
45.2811 rgb/1692837063.316885.png depth/1692837063.315824.png 0.702406 0.149954 6.71786 -0.00558036 0.694007 -0.0200811 0.719667
45.3313 rgb/1692837063.367004.png depth/1692837063.365259.png 0.696681 0.150571 6.72005 -0.00606565 0.692336 -0.0197056 0.721281
45.3487 rgb/1692837063.384447.png depth/1692837063.383417.png 0.688809 0.148937 6.72098 -0.00631392 0.690533 -0.0195734 0.723008
45.3795 rgb/1692837063.415261.png depth/1692837063.414166.png 0.681469 0.149504 6.72159 -0.00530284 0.68845 -0.0192796 0.725008
45.4155 rgb/1692837063.451248.png depth/1692837063.449976.png 0.673706 0.149166 6.72063 -0.00508835 0.68576 -0.0198928 0.727538
45.4532 rgb/1692837063.488950.png depth/1692837063.487194.png 0.663523 0.148181 6.72062 -0.00535763 0.683468 -0.020531 0.729672
45.4869 rgb/1692837063.522651.png depth/1692837063.520896.png 0.653202 0.148778 6.71749 -0.00509415 0.681609 -0.0205747 0.731409
45.5202 rgb/1692837063.555962.png depth/1692837063.554209.png 0.646625 0.148662 6.71816 -0.0046398 0.679944 -0.0205707 0.732961
45.5632 rgb/1692837063.598917.png depth/1692837063.597275.png 0.637535 0.149511 6.71806 -0.00405299 0.678111 -0.020863 0.734653
45.5798 rgb/1692837063.615582.png depth/1692837063.614560.png 0.630579 0.15091 6.71932 -0.00385629 0.675858 -0.0206237 0.736733
45.6109 rgb/1692837063.646657.png depth/1692837063.645821.png 0.618486 0.150547 6.71613 -0.00454968 0.673602 -0.0201858 0.738805
45.6681 rgb/1692837063.703831.png depth/1692837063.701637.png 0.614257 0.150212 6.71653 -0.00509048 0.671726 -0.0198021 0.740517
45.6831 rgb/1692837063.718837.png depth/1692837063.717736.png 0.606969 0.15035 6.71706 -0.00453483 0.669829 -0.0194035 0.742248
45.7118 rgb/1692837063.747492.png depth/1692837063.746535.png 0.598987 0.149523 6.71611 -0.00447351 0.667525 -0.0195733 0.744316
45.747 rgb/1692837063.782695.png depth/1692837063.781562.png 0.592707 0.149364 6.71677 -0.00462969 0.665172 -0.020064 0.746406
45.7998 rgb/1692837063.835512.png depth/1692837063.833690.png 0.584238 0.150465 6.71515 -0.00389648 0.662958 -0.0194904 0.748393
45.8171 rgb/1692837063.852862.png depth/1692837063.851619.png 0.575877 0.150901 6.71321 -0.00416778 0.660424 -0.0192657 0.750634
45.8472 rgb/1692837063.882942.png depth/1692837063.881122.png 0.564863 0.150992 6.71171 -0.00455139 0.657974 -0.0189095 0.752789
45.881 rgb/1692837063.916691.png depth/1692837063.915513.png 0.55799 0.148971 6.71216 -0.00501613 0.655865 -0.0193755 0.754613
45.934 rgb/1692837063.969712.png depth/1692837063.967853.png 0.550104 0.150045 6.71205 -0.00420131 0.653767 -0.0189481 0.756447
45.9492 rgb/1692837063.984938.png depth/1692837063.983883.png 0.539886 0.149601 6.70901 -0.00453153 0.651282 -0.0189257 0.758586
45.9788 rgb/1692837064.014510.png depth/1692837064.013482.png 0.531108 0.149163 6.70727 -0.00468473 0.648932 -0.0187743 0.7606
46.0341 rgb/1692837064.069836.png depth/1692837064.068034.png 0.52573 0.149461 6.70787 -0.0043896 0.646907 -0.0186733 0.762328
46.0493 rgb/1692837064.085014.png depth/1692837064.083934.png 0.518713 0.148328 6.70775 -0.00412491 0.644726 -0.0188865 0.764169
46.0788 rgb/1692837064.114568.png depth/1692837064.113534.png 0.514583 0.149558 6.71055 -0.00351607 0.642237 -0.0194107 0.766253
46.114 rgb/1692837064.149735.png depth/1692837064.148687.png 0.500682 0.148175 6.70603 -0.00321805 0.639294 -0.0203475 0.768686
46.1527 rgb/1692837064.188421.png depth/1692837064.186749.png 0.48691 0.149013 6.70228 -0.00297022 0.636537 -0.0204002 0.770971
46.19 rgb/1692837064.225703.png depth/1692837064.223736.png 0.47955 0.150009 6.70003 -0.0033705 0.634308 -0.0197948 0.77282
46.2231 rgb/1692837064.258867.png depth/1692837064.257024.png 0.473795 0.148483 6.69846 -0.00365142 0.632064 -0.0193682 0.774665
46.2521 rgb/1692837064.287878.png depth/1692837064.286299.png 0.464502 0.14668 6.69961 -0.00386995 0.630446 -0.0201708 0.775961
46.2999 rgb/1692837064.335660.png depth/1692837064.333896.png 0.45666 0.146061 6.69643 -0.00345347 0.628386 -0.0208987 0.777613
46.3154 rgb/1692837064.351158.png depth/1692837064.350144.png 0.44478 0.142863 6.69295 -0.00427502 0.627264 -0.0220731 0.778482
46.3456 rgb/1692837064.381323.png depth/1692837064.380394.png 0.436852 0.142057 6.68825 -0.00379491 0.627341 -0.0226167 0.778407
46.4025 rgb/1692837064.438202.png depth/1692837064.435851.png 0.43416 0.143423 6.68917 -0.002927 0.62761 -0.0227687 0.778189
46.4173 rgb/1692837064.453076.png depth/1692837064.451895.png 0.427546 0.144558 6.68653 -0.00259231 0.627277 -0.0227119 0.77846
46.4455 rgb/1692837064.481260.png depth/1692837064.480393.png 0.425533 0.143916 6.68528 -0.00299628 0.626947 -0.0222298 0.778739
46.4821 rgb/1692837064.517798.png depth/1692837064.516552.png 0.424576 0.142949 6.68342 -0.00399027 0.627207 -0.0221533 0.778527
46.5343 rgb/1692837064.570023.png depth/1692837064.568187.png 0.424094 0.142856 6.68201 -0.00487466 0.628517 -0.0220937 0.777467
46.5496 rgb/1692837064.585294.png depth/1692837064.584185.png 0.427085 0.143469 6.68117 -0.00564443 0.630001 -0.0214714 0.776277
46.6027 rgb/1692837064.638400.png depth/1692837064.636081.png 0.43162 0.143654 6.68343 -0.00607458 0.631758 -0.0208415 0.774862
46.6176 rgb/1692837064.653369.png depth/1692837064.652146.png 0.43257 0.142529 6.68497 -0.00648983 0.633169 -0.0209309 0.773703
46.6462 rgb/1692837064.681897.png depth/1692837064.680809.png 0.436932 0.143054 6.68858 -0.00593102 0.63428 -0.0210415 0.772794
46.6806 rgb/1692837064.716312.png depth/1692837064.714777.png 0.435908 0.145898 6.68622 -0.00516416 0.63431 -0.0207886 0.772782
46.7345 rgb/1692837064.770223.png depth/1692837064.768485.png 0.434745 0.144738 6.6832 -0.00592259 0.634649 -0.0205665 0.772504
46.7496 rgb/1692837064.785346.png depth/1692837064.784246.png 0.434148 0.142728 6.68381 -0.0069201 0.636177 -0.020894 0.771229
46.7793 rgb/1692837064.815084.png depth/1692837064.814170.png 0.43241 0.141458 6.68286 -0.00695327 0.63806 -0.0209787 0.769669
46.8346 rgb/1692837064.870295.png depth/1692837064.868556.png 0.435657 0.141057 6.68462 -0.00711126 0.64017 -0.0213765 0.767903
46.8496 rgb/1692837064.885339.png depth/1692837064.884314.png 0.435015 0.141709 6.68412 -0.0070008 0.641935 -0.0215205 0.766425
46.8793 rgb/1692837064.915060.png depth/1692837064.914114.png 0.43188 0.142587 6.68398 -0.00695952 0.643615 -0.0215876 0.765013
46.9148 rgb/1692837064.950517.png depth/1692837064.949341.png 0.434768 0.143124 6.68384 -0.00650928 0.644937 -0.0212378 0.763913
46.951 rgb/1692837064.986787.png depth/1692837064.985326.png 0.436155 0.144994 6.68605 -0.00586626 0.64578 -0.0208739 0.763215
46.9847 rgb/1692837065.020436.png depth/1692837065.018927.png 0.441051 0.145432 6.68836 -0.00569499 0.64599 -0.0207074 0.763044
47.0344 rgb/1692837065.070176.png depth/1692837065.068411.png 0.439686 0.145198 6.68725 -0.00559532 0.645674 -0.0205463 0.763317
47.0497 rgb/1692837065.085411.png depth/1692837065.084288.png 0.439638 0.14551 6.6871 -0.00558825 0.645601 -0.0205621 0.763378
47.0979 rgb/1692837065.133606.png depth/1692837065.131884.png 0.438216 0.145403 6.6867 -0.00551028 0.645537 -0.020498 0.763434
47.1172 rgb/1692837065.152895.png depth/1692837065.151703.png 0.437836 0.145986 6.6876 -0.00556059 0.645423 -0.0205606 0.763528
47.1475 rgb/1692837065.183190.png depth/1692837065.182077.png 0.440194 0.145757 6.68758 -0.0053635 0.645106 -0.020399 0.763802
47.203 rgb/1692837065.238779.png depth/1692837065.236509.png 0.438765 0.145469 6.68759 -0.00561663 0.64478 -0.0206016 0.76407
47.2178 rgb/1692837065.253526.png depth/1692837065.252380.png 0.439227 0.144792 6.68954 -0.00570694 0.644629 -0.0207859 0.764192
47.2461 rgb/1692837065.281850.png depth/1692837065.280945.png 0.439539 0.145624 6.68849 -0.00536244 0.64424 -0.0207738 0.764522
47.303 rgb/1692837065.338749.png depth/1692837065.336468.png 0.436028 0.145838 6.68682 -0.00527097 0.643922 -0.0207507 0.764791
47.3181 rgb/1692837065.353828.png depth/1692837065.352460.png 0.435813 0.145561 6.68711 -0.00527244 0.643937 -0.0207321 0.764779
47.3639 rgb/1692837065.399651.png depth/1692837065.397791.png 0.437587 0.144378 6.68871 -0.00577791 0.643981 -0.0209455 0.764733
47.3821 rgb/1692837065.417832.png depth/1692837065.416808.png 0.442008 0.146224 6.69078 -0.00502197 0.643764 -0.0206703 0.764929
47.4132 rgb/1692837065.448906.png depth/1692837065.447783.png 0.438529 0.146529 6.68966 -0.00453162 0.642892 -0.0203202 0.765674
47.4664 rgb/1692837065.502160.png depth/1692837065.500411.png 0.441 0.147704 6.69207 -0.00395052 0.641459 -0.0201215 0.766883
47.4837 rgb/1692837065.519448.png depth/1692837065.518448.png 0.444474 0.149146 6.69406 -0.00324412 0.639305 -0.0194211 0.768701
47.5132 rgb/1692837065.548916.png depth/1692837065.547964.png 0.441252 0.148639 6.69306 -0.00342329 0.636575 -0.0192919 0.770966
47.5691 rgb/1692837065.604841.png depth/1692837065.602847.png 0.444454 0.147964 6.69508 -0.00353814 0.634066 -0.0195064 0.773025
47.5842 rgb/1692837065.619918.png depth/1692837065.618805.png 0.441098 0.14835 6.69202 -0.00334762 0.631565 -0.0195484 0.775069
47.6136 rgb/1692837065.649298.png depth/1692837065.648041.png 0.439048 0.146103 6.69163 -0.00398916 0.629974 -0.0198971 0.776351
47.6487 rgb/1692837065.684420.png depth/1692837065.683201.png 0.437977 0.146448 6.69172 -0.00402489 0.628461 -0.0199439 0.777575
47.6872 rgb/1692837065.722977.png depth/1692837065.721362.png 0.438852 0.147251 6.69113 -0.00374195 0.626782 -0.0199935 0.778929
47.7349 rgb/1692837065.770606.png depth/1692837065.768765.png 0.435173 0.148598 6.69195 -0.00347863 0.625251 -0.0197272 0.780167
47.75 rgb/1692837065.785706.png depth/1692837065.784691.png 0.437666 0.148565 6.6932 -0.00344797 0.623593 -0.0195998 0.781496
47.7928 rgb/1692837065.828545.png depth/1692837065.826826.png 0.441019 0.148956 6.69409 -0.00319166 0.621606 -0.0193466 0.783085
47.8183 rgb/1692837065.854087.png depth/1692837065.852828.png 0.438893 0.149097 6.69402 -0.00304951 0.619328 -0.0191871 0.784892
47.8496 rgb/1692837065.885328.png depth/1692837065.884110.png 0.435982 0.148582 6.69206 -0.00286378 0.616759 -0.019094 0.786915
47.9009 rgb/1692837065.936616.png depth/1692837065.934830.png 0.437741 0.148734 6.69374 -0.00330884 0.614597 -0.0194687 0.788594
47.9162 rgb/1692837065.951964.png depth/1692837065.950900.png 0.437522 0.148907 6.69322 -0.00304445 0.612329 -0.0194631 0.790357
47.9468 rgb/1692837065.982493.png depth/1692837065.981586.png 0.436913 0.148313 6.69336 -0.00331333 0.610372 -0.0196236 0.791865
47.982 rgb/1692837066.017781.png depth/1692837066.016602.png 0.434882 0.147957 6.69186 -0.00340968 0.608268 -0.019505 0.793485
48.0223 rgb/1692837066.058045.png depth/1692837066.055948.png 0.433929 0.150397 6.69176 -0.00282598 0.606098 -0.0190561 0.795157
48.0689 rgb/1692837066.104647.png depth/1692837066.102769.png 0.433545 0.150588 6.69153 -0.00277085 0.603629 -0.0189413 0.797035
